Katana ID (required),Material name,Category,Unit of measure,Purchase UoM,Conversion rate,Sell?,Batch trackable?,Default supplier,Variant code,Material variant,Default sales price,Default lead time,Default storage bin,MOQ,Location,Safety stock,Additional info,Website Name
18095966,A - NEW MOLFINO-SOFT CHENILLE-LATTE Sr No 12,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S376,A - NEW MOLFINO-SOFT CHENILLE-LATTE Sr No 12,,,,,FAM,0,,NEW MOLFINO Sr.no: 12 SOFT CHENILLE-LATTE
18095985,A - NEW MOLFINO-SOFT CHENILLE-MINT Sr No 31,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S395,A - NEW MOLFINO-SOFT CHENILLE-MINT Sr No 31,,,,,FAM,0,,NEW MOLFINO Sr.no: 31 SOFT CHENILLE-MINT
18095994,A - NEW MOLFINO-SOFT CHENILLE-MUSTARD Sr No 40,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S404,A - NEW MOLFINO-SOFT CHENILLE-MUSTARD Sr No 40,,,,,FAM,0,,NEW MOLFINO Sr.no: 40 SOFT CHENILLE-MUSTARD
18095980,A - NEW MOLFINO-SOFT CHENILLE-OCEAN Sr No 26,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S390,A - NEW MOLFINO-SOFT CHENILLE-OCEAN Sr No 26,,,,,FAM,0,,NEW MOLFINO Sr.no: 26 SOFT CHENILLE-OCEAN
18095959,A - NEW MOLFINO-SOFT CHENILLE-PEARL Sr No 5,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S369,A - NEW MOLFINO-SOFT CHENILLE-PEARL Sr No 5,,,,,FAM,0,,NEW MOLFINO Sr.no: 5 SOFT CHENILLE-PEARL
18095975,A - NEW MOLFINO-SOFT CHENILLE-PEWTER Sr No 21,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S385,A - NEW MOLFINO-SOFT CHENILLE-PEWTER Sr No 21,,,,,FAM,0,,NEW MOLFINO Sr.no: 21 SOFT CHENILLE-PEWTER
18095990,A - NEW MOLFINO-SOFT CHENILLE-PINE Sr No 36,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S400,A - NEW MOLFINO-SOFT CHENILLE-PINE Sr No 36,,,,,FAM,0,,NEW MOLFINO Sr.no:36 SOFT CHENILLE-PINE
18095991,A -   NEW MOLFINO-SOFT CHENILLE-PLUM Sr No 37,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S401,A -   NEW MOLFINO-SOFT CHENILLE-PLUM Sr No 37,,,,,FAM,0,,NEW MOLFINO Sr.no: 37 SOFT CHENILLE-PLUM
18095993,A - NEW MOLFINO-SOFT CHENILLE-RUST Sr No 39,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S403,A - NEW MOLFINO-SOFT CHENILLE-RUST Sr No 39,,,,,FAM,0,,NEW MOLFINO Sr.no: 39 SOFT CHENILLE-RUST
18095962,A - NEW MOLFINO-SOFT CHENILLE-SAND Sr No 8,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S372,A - NEW MOLFINO-SOFT CHENILLE-SAND Sr No 8,,,,,FAM,0,,NEW MOLFINO Sr.no:8 SOFT CHENILLE-SAND
18095974,A - NEW MOLFINO-SOFT CHENILLE-SEAL Sr No 20,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S384,A - NEW MOLFINO-SOFT CHENILLE-SEAL Sr No 20,,,,,FAM,0,,NEW MOLFINO Sr.no:20 SOFT CHENILLE-SEAL
18095960,A - NEW MOLFINO-SOFT CHENILLE-SILVER Sr No 6,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S370,A - NEW MOLFINO-SOFT CHENILLE-SILVER Sr No 6,,,,,FAM,0,,NEW MOLFINO Sr.no: 6 SOFT CHENILLE-SILVER
18095983,A - NEW MOLFINO-SOFT CHENILLE-SKY Sr No 29,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S393,A - NEW MOLFINO-SOFT CHENILLE-SKY Sr No 29,,,,,FAM,0,,NEW MOLFINO Sr.no: 29 SOFT CHENILLE-SKY
18095992,A - NEW MOLFINO-SOFT CHENILLE-SPICE Sr No 38,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S402,A - NEW MOLFINO-SOFT CHENILLE-SPICE Sr No 38,,,,,FAM,0,,NEW MOLFINO Sr.no: 38 SOFT CHENILLE-SPICE
18095978,A - NEW MOLFINO-SOFT CHENILLE-SPRUCE Sr No 24,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S388,A - NEW MOLFINO-SOFT CHENILLE-SPRUCE Sr No 24,,,,,FAM,0,,NEW MOLFINO Sr.no: 24 SOFT CHENILLE-SPRUCE
18095981,A - NEW MOLFINO SOFT CHENILLE Steel Blue Sr No 27,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S391,A - NEW MOLFINO SOFT CHENILLE Steel Blue Sr No 27,,,,,FAM,0,,NEW MOLFINO- Sr.no: 27SOFT CHENILLE-STEEL BLUE
18095997,A - NEW MOLFINO-SOFT CHENILLE-TANGERINE Sr No 43,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S407,A - NEW MOLFINO-SOFT CHENILLE-TANGERINE Sr No 43,,,,,FAM,0,,NEW MOLFINO Sr.no: 43 SOFT CHENILLE-TANGERINE
18095986,A - NEW MOLFINO-SOFT CHENILLE-TEAL Sr No 32,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S396,A - NEW MOLFINO-SOFT CHENILLE-TEAL Sr No 32,,,,,FAM,0,,NEW MOLFIN O Sr.no:32 SOFT CHENILLE-TEAL
18095963,A - NEW MOLFINO-SOFT CHENILLE-TORTILLA Sr No 9,Fabric,m,m,1,no,no,Home Ideas,FABCARE-S373,A - NEW MOLFINO-SOFT CHENILLE-TORTILLA Sr No 9,,,,,FAM,0,,NEW MOLFINO Sr.no: 9 SOFT CHENILLE-TORTILLA
17404329,A - NEW ROYAL Sr No. 10 Shade REGAL-PLAIN-38,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 10 Shade REGAL-PLAIN-38,,,,,FAM,0,,New Royal Sr No 10 Shade 38
17404330,A - NEW ROYAL Sr No. 11 Shade REGAL-PLAIN-24,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 11 Shade REGAL-PLAIN-24,,,,,FAM,0,,New Royal Sr No 11 Shade 24
17404331,A - NEW ROYAL Sr No. 12 Shade REGAL-PLAIN-26,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 12 Shade REGAL-PLAIN-26,,,,,FAM,0,,New Royal Sr No 12 Shade 26
17404332,A - NEW ROYAL Sr No. 13 Shade REGAL-PLAIN-109,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 13 Shade REGAL-PLAIN-109,,,,,FAM,0,,New Royal Sr No 13 Shade 109
17404333,A - NEW ROYAL Sr No. 14 Shade REGAL-PLAIN-91,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 14 Shade REGAL-PLAIN-91,,,,,FAM,0,,New Royal Sr No 14 Shade 91
17404334,A - NEW ROYAL Sr No. 15 Shade REGAL-PLAIN-1,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 15 Shade REGAL-PLAIN-1,,,,,FAM,0,,New Royal Sr No 15 Shade 1
17404335,A - NEW ROYAL Sr No. 16 Shade REGAL-PLAIN-8,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 16 Shade REGAL-PLAIN-8,,,,,FAM,0,,New Royal Sr No 16 Shade 8
17404336,A - NEW ROYAL Sr No. 17 Shade REGAL-PLAIN-9,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 17 Shade REGAL-PLAIN-9,,,,,FAM,0,,New Royal Sr No 17 Shade 9
17404337,A - NEW ROYAL Sr No. 18 Shade REGAL-PLAIN-14,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 18 Shade REGAL-PLAIN-14,,,,,FAM,0,,New Royal Sr No 18 Shade 14
17404338,A - NEW ROYAL Sr No. 19 Shade REGAL-PLAIN-12,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 19 Shade REGAL-PLAIN-12,,,,,FAM,0,,New Royal Sr No 19 Shade 12
17404320,A - NEW ROYAL Sr No. 1 Shade REGAL-PLAIN-102,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 1 Shade REGAL-PLAIN-102,,,,,FAM,0,,New Royal Sr No 1 Shade 102
17404339,A - NEW ROYAL Sr No. 20 Shade REGAL-PLAIN-15,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 20 Shade REGAL-PLAIN-15,,,,,FAM,0,,New Royal Sr No 20 Shade 15
17404340,A - NEW ROYAL Sr No. 21 Shade REGAL-PLAIN-112,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 21 Shade REGAL-PLAIN-112,,,,,FAM,0,,New Royal Sr No 21 Shade 112
17404341,A - NEW ROYAL Sr No. 22 Shade REGAL-PLAIN-110,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 22 Shade REGAL-PLAIN-110,,,,,FAM,0,,New Royal Sr No 22 Shade 110
17404342,A - NEW ROYAL Sr No. 23 Shade REGAL-PLAIN-100,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 23 Shade REGAL-PLAIN-100,,,,,FAM,0,,New Royal Sr No 23 Shade 100
17404343,A - NEW ROYAL Sr No. 24 Shade REGAL-PLAIN-96,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 24 Shade REGAL-PLAIN-96,,,,,FAM,0,,New Royal Sr No 24 Shade 96
17404344,A - NEW ROYAL Sr No. 25 Shade REGAL-PLAIN-98,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 25 Shade REGAL-PLAIN-98,,,,,FAM,0,,New Royal Sr No 25 Shade 98
17404345,A - NEW ROYAL Sr No. 26 Shade REGAL-PLAIN-107,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 26 Shade REGAL-PLAIN-107,,,,,FAM,0,,New Royal Sr No 26 Shade 107
17404346,A - NEW ROYAL Sr No. 27 Shade REGAL-PLAIN-105,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 27 Shade REGAL-PLAIN-105,,,,,FAM,0,,New Royal Sr No 27 Shade 105
17404347,A - NEW ROYAL Sr No. 28 Shade REGAL-PLAIN-120,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 28 Shade REGAL-PLAIN-120,,,,,FAM,0,,New Royal Sr No 28 Shade 120
17404348,A - NEW ROYAL Sr No. 29 Shade REGAL-PLAIN-118,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 29 Shade REGAL-PLAIN-118,,,,,FAM,0,,New Royal Sr No 29 Shade 118
17404321,A - NEW ROYAL Sr No. 2 Shade REGAL-PLAIN-27,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 2 Shade REGAL-PLAIN-27,,,,,FAM,0,,New Royal Sr No 2 Shade 27
17404349,A - NEW ROYAL Sr No. 30 Shade REGAL-PLAIN-122,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 30 Shade REGAL-PLAIN-122,,,,,FAM,0,,New Royal Sr No 30 Shade 122
17404350,A - NEW ROYAL Sr No. 31 Shade REGAL-PLAIN-121,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 31 Shade REGAL-PLAIN-121,,,,,FAM,0,,New Royal Sr No 31 Shade 121
17404351,A - NEW ROYAL Sr No. 32 Shade REGAL-PLAIN-124,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 32 Shade REGAL-PLAIN-124,,,,,FAM,0,,New Royal Sr No 32 Shade 124
17404352,A - NEW ROYAL Sr No. 33 Shade REGAL-PLAIN-125,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 33 Shade REGAL-PLAIN-125,,,,,FAM,0,,New Royal Sr No 33 Shade 125
17404353,A - NEW ROYAL Sr No. 34 Shade REGAL-PLAIN-52,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 34 Shade REGAL-PLAIN-52,,,,,FAM,0,,New Royal Sr No 34 Shade 52
17404354,A - NEW ROYAL Sr No. 35 Shade REGAL-PLAIN-53,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 35 Shade REGAL-PLAIN-53,,,,,FAM,0,,New Royal Sr No 35 Shade 53
17404355,A - NEW ROYAL Sr No. 36 Shade REGAL-PLAIN-54,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 36 Shade REGAL-PLAIN-54,,,,,FAM,0,,New Royal Sr No 36 Shade 54
17404356,A - NEW ROYAL Sr No. 37 Shade REGAL-PLAIN-55,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 37 Shade REGAL-PLAIN-55,,,,,FAM,0,,New Royal Sr No 37 Shade 55
17404357,A - NEW ROYAL Sr No. 38 Shade REGAL-PLAIN-126,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 38 Shade REGAL-PLAIN-126,,,,,FAM,0,,New Royal Sr No 38 Shade 126
17404358,A - NEW ROYAL Sr No. 39 Shade REGAL-PLAIN-7,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 39 Shade REGAL-PLAIN-7,,,,,FAM,0,,New Royal Sr No 39 Shade 7
17404322,A - NEW ROYAL Sr No. 3 Shade REGAL-PLAIN-5,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 3 Shade REGAL-PLAIN-5,,,,,FAM,0,,New Royal Sr No 3 Shade 5
17404359,A - NEW ROYAL Sr No. 40 Shade REGAL-PLAIN-108,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 40 Shade REGAL-PLAIN-108,,,,,FAM,0,,New Royal Sr No 40 Shade 108
17404360,A - NEW ROYAL Sr No. 41 Shade REGAL-PLAIN-16,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 41 Shade REGAL-PLAIN-16,,,,,FAM,0,,New Royal Sr No 41 Shade 16
17404361,A - NEW ROYAL Sr No. 42 Shade REGAL-PLAIN-113,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 42 Shade REGAL-PLAIN-113,,,,,FAM,0,,New Royal Sr No 42 Shade 113
17404362,A - NEW ROYAL Sr No. 43 Shade REGAL-PLAIN-67,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 43 Shade REGAL-PLAIN-67,,,,,FAM,0,,New Royal Sr No 43 Shade 67
17404363,A - NEW ROYAL Sr No. 44 Shade REGAL-PLAIN-70,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 44 Shade REGAL-PLAIN-70,,,,,FAM,0,,New Royal Sr No 44 Shade 70
17404364,A - NEW ROYAL Sr No. 45 Shade REGAL-PLAIN-115,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 45 Shade REGAL-PLAIN-115,,,,,FAM,0,,New Royal Sr No 45 Shade 115
17404365,A - NEW ROYAL Sr No. 46 Shade REGAL-PLAIN-116,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 46 Shade REGAL-PLAIN-116,,,,,FAM,0,,New Royal Sr No 46 Shade 116
17404366,A - NEW ROYAL Sr No. 47 Shade REGAL-PLAIN-62,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 47 Shade REGAL-PLAIN-62,,,,,FAM,0,,New Royal Sr No 47 Shade 62
17404367,A - NEW ROYAL Sr No. 48 Shade REGAL-PLAIN-76,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 48 Shade REGAL-PLAIN-76,,,,,FAM,0,,New Royal Sr No 48 Shade 76
17404368,A - NEW ROYAL Sr No. 49 Shade REGAL-PLAIN-77,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 49 Shade REGAL-PLAIN-77,,,,,FAM,0,,New Royal Sr No 49 Shade 77
17404323,A - NEW ROYAL Sr No. 4 Shade REGAL-PLAIN-92,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 4 Shade REGAL-PLAIN-92,,,,,FAM,0,,New Royal Sr No 4 Shade 92
17404369,A - NEW ROYAL Sr No. 50 Shade REGAL-PLAIN-78,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 50 Shade REGAL-PLAIN-78,,,,,FAM,0,,New Royal Sr No 50 Shade 78
17404370,A - NEW ROYAL Sr No. 51 Shade REGAL-PLAIN-72,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 51 Shade REGAL-PLAIN-72,,,,,FAM,0,,New Royal Sr No 51 Shade 72
17404371,A - NEW ROYAL Sr No. 52 Shade REGAL-PLAIN-74,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 52 Shade REGAL-PLAIN-74,,,,,FAM,0,,New Royal Sr No 52 Shade 74
17404373,A - NEW ROYAL Sr No. 53 Shade REGAL-PLAIN-131,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 53 Shade REGAL-PLAIN-131,,,,,FAM,0,,New Royal Sr No 53 Shade 131
17404374,A - NEW ROYAL Sr No. 54 Shade REGAL-PLAIN-133,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 54 Shade REGAL-PLAIN-133,,,,,FAM,0,,New Royal Sr No 54 Shade 133
17404375,A - NEW ROYAL Sr No. 55 Shade REGAL-PLAIN-132,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 55 Shade REGAL-PLAIN-132,,,,,FAM,0,,New Royal Sr No 55 Shade 132
17404376,A - NEW ROYAL Sr No. 56 Shade REGAL-PLAIN-138,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 56 Shade REGAL-PLAIN-138,,,,,FAM,0,,New Royal Sr No 56 Shade 138
17404377,A - NEW ROYAL Sr No. 57 Shade REGAL-PLAIN-135,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 57 Shade REGAL-PLAIN-135,,,,,FAM,0,,New Royal Sr No 57 Shade 135
17404378,A - NEW ROYAL Sr No. 58 Shade REGAL-PLAIN-136,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 58 Shade REGAL-PLAIN-136,,,,,FAM,0,,New Royal Sr No 58 Shade 136
17404379,A - NEW ROYAL Sr No. 59 Shade REGAL-PLAIN-134,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 59 Shade REGAL-PLAIN-134,,,,,FAM,0,,New Royal Sr No 59 Shade 134
17404324,A - NEW ROYAL Sr No. 5 Shade REGAL-PLAIN-83,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 5 Shade REGAL-PLAIN-83,,,,,FAM,0,,New Royal Sr No 5 Shade 83
17404380,A - NEW ROYAL Sr No. 60 Shade REGAL-PLAIN-137,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 60 Shade REGAL-PLAIN-137,,,,,FAM,0,,New Royal Sr No 60 Shade 137
17404325,A - NEW ROYAL Sr No. 6 Shade REGAL-PLAIN-85,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 6 Shade REGAL-PLAIN-85,,,,,FAM,0,,New Royal Sr No 6 Shade 85
17404326,A - NEW ROYAL Sr No. 7 Shade REGAL-PLAIN-88,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 7 Shade REGAL-PLAIN-88,,,,,FAM,0,,New Royal Sr No 7 Shade 88
17404327,A - NEW ROYAL Sr No. 8 Shade REGAL-PLAIN-34,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 8 Shade REGAL-PLAIN-34,,,,,FAM,0,,New Royal Sr No 8 Shade 34
17404328,A - NEW ROYAL Sr No. 9 Shade REGAL-PLAIN-35,Fabric,m,m,1,no,no,Home Ideas,,A - NEW ROYAL Sr No. 9 Shade REGAL-PLAIN-35,,,,,FAM,0,,New Royal Sr No 9 Shade 35
17404250,A - PROSPERITY Sr No. 201 Shade SIMBA_NEW-PLAIN-1,Fabric,m,m,1,no,no,Home Ideas,17404250,A - PROSPERITY Sr No. 201 Shade SIMBA_NEW-PLAIN-1,,,,,FAM,0,,Prosperity Sr No 201 Shade 1
17404251,A - PROSPERITY Sr No. 202 Shade SIMBA_NEW-PLAIN-2,Fabric,m,m,1,no,no,Home Ideas,17404251,A - PROSPERITY Sr No. 202 Shade SIMBA_NEW-PLAIN-2,,,,,FAM,0,,Prosperity Sr No 202 Shade 2
17404252,A - PROSPERITY Sr No. 203 Shade SIMBA_NEW-PLAIN-3,Fabric,m,m,1,no,no,Home Ideas,17404252,A - PROSPERITY Sr No. 203 Shade SIMBA_NEW-PLAIN-3,,,,,FAM,0,,Prosperity Sr No 203 Shade 3
17404253,A - PROSPERITY Sr No. 204 Shade SIMBA_NEW-PLAIN-5,Fabric,m,m,1,no,no,Home Ideas,17404253,A - PROSPERITY Sr No. 204 Shade SIMBA_NEW-PLAIN-5,,,,,FAM,0,,Prosperity Sr No 204 Shade 5
17404254,A - PROSPERITY Sr No. 205 Shade SIMBA_NEW-PLAIN-6,Fabric,m,m,1,no,no,Home Ideas,17404254,A - PROSPERITY Sr No. 205 Shade SIMBA_NEW-PLAIN-6,,,,,FAM,0,,Prosperity Sr No 205 Shade 6
17404255,A - PROSPERITY Sr No. 206 Shade SIMBA_NEW-PLAIN-4,Fabric,m,m,1,no,no,Home Ideas,17404255,A - PROSPERITY Sr No. 206 Shade SIMBA_NEW-PLAIN-4,,,,,FAM,0,,Prosperity Sr No 206 Shade 4
17404256,A - PROSPERITY Sr No. 207 Shade SIMBA_NEW-PLAIN-8,Fabric,m,m,1,no,no,Home Ideas,17404256,A - PROSPERITY Sr No. 207 Shade SIMBA_NEW-PLAIN-8,,,,,FAM,0,,Prosperity Sr No 207 Shade 8
17404257,A - PROSPERITY Sr No. 208 Shade SIMBA_NEW-PLAIN-7,Fabric,m,m,1,no,no,Home Ideas,17404257,A - PROSPERITY Sr No. 208 Shade SIMBA_NEW-PLAIN-7,,,,,FAM,0,,Prosperity Sr No 208 Shade 7
17404258,A - PROSPERITY Sr No. 209 Shade SIMBA_NEW-PLAIN-37,Fabric,m,m,1,no,no,Home Ideas,17404258,A - PROSPERITY Sr No. 209 Shade SIMBA_NEW-PLAIN-37,,,,,FAM,0,,Prosperity Sr No 209 Shade 37
17404259,A - PROSPERITY Sr No. 210 Shade SIMBA_NEW-PLAIN-38,Fabric,m,m,1,no,no,Home Ideas,17404259,A - PROSPERITY Sr No. 210 Shade SIMBA_NEW-PLAIN-38,,,,,FAM,0,,Prosperity Sr No 210 Shade 38
17404260,A - PROSPERITY Sr No. 211 Shade SIMBA_NEW-PLAIN-12,Fabric,m,m,1,no,no,Home Ideas,17404260,A - PROSPERITY Sr No. 211 Shade SIMBA_NEW-PLAIN-12,,,,,FAM,0,,Prosperity Sr No 211 Shade 12
17404261,A - PROSPERITY Sr No. 212 Shade SIMBA_NEW-PLAIN-311,Fabric,m,m,1,no,no,Home Ideas,17404261,A - PROSPERITY Sr No. 212 Shade SIMBA_NEW-PLAIN-311,,,,,FAM,0,,Prosperity Sr No 212 Shade 311
17404262,A - PROSPERITY Sr No. 213 Shade SIMBA_NEW-PLAIN-10,Fabric,m,m,1,no,no,Home Ideas,17404262,A - PROSPERITY Sr No. 213 Shade SIMBA_NEW-PLAIN-10,,,,,FAM,0,,Prosperity Sr No 213 Shade 10
17404263,A - PROSPERITY Sr No. 214 Shade SIMBA_NEW-PLAIN-32,Fabric,m,m,1,no,no,Home Ideas,17404263,A - PROSPERITY Sr No. 214 Shade SIMBA_NEW-PLAIN-32,,,,,FAM,0,,Prosperity Sr No 214 Shade 32
17404264,A - PROSPERITY Sr No. 215 Shade SIMBA_NEW-PLAIN-407,Fabric,m,m,1,no,no,Home Ideas,17404264,A - PROSPERITY Sr No. 215 Shade SIMBA_NEW-PLAIN-407,,,,,FAM,0,,Prosperity Sr No 215 Shade 407
17404265,A - PROSPERITY Sr No. 216 Shade SIMBA_NEW-PLAIN-46,Fabric,m,m,1,no,no,Home Ideas,17404265,A - PROSPERITY Sr No. 216 Shade SIMBA_NEW-PLAIN-46,,,,,FAM,0,,Prosperity Sr No 216 Shade 46
17404266,A - PROSPERITY Sr No. 217 Shade SIMBA_NEW-PLAIN-45,Fabric,m,m,1,no,no,Home Ideas,17404266,A - PROSPERITY Sr No. 217 Shade SIMBA_NEW-PLAIN-45,,,,,FAM,0,,Prosperity Sr No 217 Shade 45
17404267,A - PROSPERITY Sr No. 218 Shade SIMBA_NEW-PLAIN-33,Fabric,m,m,1,no,no,Home Ideas,17404267,A - PROSPERITY Sr No. 218 Shade SIMBA_NEW-PLAIN-33,,,,,FAM,0,,Prosperity Sr No 218 Shade 33
17404268,A - PROSPERITY Sr No. 219 Shade SIMBA_NEW-PLAIN-16,Fabric,m,m,1,no,no,Home Ideas,17404268,A - PROSPERITY Sr No. 219 Shade SIMBA_NEW-PLAIN-16,,,,,FAM,0,,Prosperity Sr No 219 Shade 16
17404269,A - PROSPERITY Sr No. 220 Shade SIMBA_NEW-PLAIN-49,Fabric,m,m,1,no,no,Home Ideas,17404269,A - PROSPERITY Sr No. 220 Shade SIMBA_NEW-PLAIN-49,,,,,FAM,0,,Prosperity Sr No 220 Shade 49
17404270,A - PROSPERITY Sr No. 221 Shade SIMBA_NEW-PLAIN-48,Fabric,m,m,1,no,no,Home Ideas,17404270,A - PROSPERITY Sr No. 221 Shade SIMBA_NEW-PLAIN-48,,,,,FAM,0,,Prosperity Sr No 221 Shade 48
17404271,A - PROSPERITY Sr No. 222 Shade SIMBA_NEW-PLAIN-34,Fabric,m,m,1,no,no,Home Ideas,17404271,A - PROSPERITY Sr No. 222 Shade SIMBA_NEW-PLAIN-34,,,,,FAM,0,,Prosperity Sr No 222 Shade 34
17404272,A - PROSPERITY Sr No. 223 Shade SIMBA_NEW-PLAIN-336,Fabric,m,m,1,no,no,Home Ideas,17404272,A - PROSPERITY Sr No. 223 Shade SIMBA_NEW-PLAIN-336,,,,,FAM,0,,Prosperity Sr No 223 Shade 336
17404273,A - PROSPERITY Sr No. 224 Shade SIMBA_NEW-PLAIN-35,Fabric,m,m,1,no,no,Home Ideas,17404273,A - PROSPERITY Sr No. 224 Shade SIMBA_NEW-PLAIN-35,,,,,FAM,0,,Prosperity Sr No 224 Shade 35
17404274,A - PROSPERITY Sr No. 225 Shade SIMBA_NEW-PLAIN-42,Fabric,m,m,1,no,no,Home Ideas,17404274,A - PROSPERITY Sr No. 225 Shade SIMBA_NEW-PLAIN-42,,,,,FAM,0,,Prosperity Sr No 225 Shade 42
17404275,A - PROSPERITY Sr No. 226 Shade SIMBA_NEW-PLAIN-39,Fabric,m,m,1,no,no,Home Ideas,17404275,A - PROSPERITY Sr No. 226 Shade SIMBA_NEW-PLAIN-39,,,,,FAM,0,,Prosperity Sr No 226 Shade 39
17404276,A - PROSPERITY Sr No. 227 Shade SIMBA_NEW-PLAIN-340,Fabric,m,m,1,no,no,Home Ideas,17404276,A - PROSPERITY Sr No. 227 Shade SIMBA_NEW-PLAIN-340,,,,,FAM,0,,Prosperity Sr No 227 Shade 340
